Date,TAVG (orig),TAVG(Calc F),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches),location
8/21/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
8/21/2023,,77.00,83.00,71.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/22/2023,,0.00,,,0.00,0.00,,bridgeview
8/22/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/22/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
8/22/2023,,79.00,88.00,70.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/23/2023,,0.00,,,0.00,0.00,,bridgeview
8/23/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/23/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
8/23/2023,,86.50,98.00,75.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/24/2023,,0.00,,,0.00,0.00,,bridgeview
8/24/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/24/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
8/24/2023,,87.00,100.00,74.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/25/2023,,0.00,,,0.00,0.00,,bridgeview
8/25/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/25/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
8/25/2023,,76.50,82.00,71.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/26/2023,,0.00,,,0.00,0.00,,bridgeview
8/26/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/26/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
8/26/2023,,70.50,76.00,65.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/27/2023,,0.00,,,0.00,0.00,,bridgeview
8/27/2023,,0.00,,,,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/27/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
8/27/2023,,70.50,75.00,66.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/28/2023,,0.00,,,0.00,0.00,,bridgeview
8/28/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/28/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
8/28/2023,,69.00,78.00,60.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/29/2023,,0.00,,,0.00,0.00,,bridgeview
8/29/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/29/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
8/29/2023,,74.50,86.00,63.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/30/2023,,0.00,,,0.00,,,bridgeview
8/30/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/30/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
8/30/2023,,64.00,71.00,57.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/31/2023,,0.00,,,0.00,0.00,,bridgeview
8/31/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/31/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
8/31/2023,,65.00,76.00,54.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/1/2023,,0.00,,,0.00,0.00,,bridgeview
9/1/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/1/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/1/2023,,71.50,83.00,60.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/2/2023,,0.00,,,0.00,0.00,,bridgeview
9/2/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/2/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/2/2023,,76.00,88.00,64.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/3/2023,,0.00,,,0.00,0.00,,bridgeview
9/3/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/3/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/3/2023,,80.50,93.00,68.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/4/2023,,0.00,,,0.00,0.00,,bridgeview
9/4/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/4/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/4/2023,,82.00,93.00,71.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/5/2023,,0.00,,,0.00,0.00,,bridgeview
9/5/2023,,0.00,,,,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/5/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/5/2023,,84.00,92.00,76.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/6/2023,,0.00,,,0.32,,,bridgeview
9/6/2023,,0.00,,,0.09,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/6/2023,,0.00,,,0.38,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/6/2023,,74.00,81.00,67.00,0.18,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/7/2023,,0.00,,,0.01,,,bridgeview
9/7/2023,,0.00,,,0.27,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/7/2023,,0.00,,,0.15,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/7/2023,,67.50,71.00,64.00,0.01,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/8/2023,,0.00,,,0.00,0.00,,bridgeview
9/8/2023,,0.00,,,0.23,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/8/2023,,0.00,,,0.18,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/8/2023,,64.50,69.00,60.00,0.03,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/9/2023,,0.00,,,0.00,0.00,,bridgeview
9/9/2023,,0.00,,,0.28,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/9/2023,,0.00,,,0.10,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/9/2023,,65.50,75.00,56.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/10/2023,,0.00,,,0.00,0.00,,bridgeview
9/10/2023,,0.00,,,,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/10/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/10/2023,,67.50,80.00,55.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/11/2023,,0.00,,,0.31,,,bridgeview
9/11/2023,,0.00,,,,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/11/2023,,0.00,,,0.23,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/11/2023,,65.50,71.00,60.00,1.30,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/12/2023,,0.00,,,1.32,,,bridgeview
9/12/2023,,0.00,,,1.04,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/12/2023,,0.00,,,0.73,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/12/2023,,63.50,71.00,56.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/13/2023,,0.00,,,0.00,0.00,,bridgeview
9/13/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/13/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/13/2023,,62.50,71.00,54.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/14/2023,,0.00,,,0.00,0.00,,bridgeview
9/14/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/14/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/14/2023,,61.00,71.00,51.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/15/2023,,0.00,,,0.00,0.00,,bridgeview
9/15/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/15/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/15/2023,,65.50,77.00,54.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/16/2023,,0.00,,,0.00,0.00,,bridgeview
9/16/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/16/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/16/2023,,66.00,72.00,60.00,0.01,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/17/2023,,0.00,,,0.87,,,bridgeview
9/17/2023,,0.00,,,1.38,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/17/2023,,0.00,,,0.12,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/17/2023,,62.00,69.00,55.00,1.20,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/18/2023,,0.00,,,0.06,,,bridgeview
9/18/2023,,0.00,,,0.05,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/18/2023,,0.00,,,0.80,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/18/2023,,62.00,71.00,53.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/19/2023,,0.00,,,0.01,,,bridgeview
9/19/2023,,0.00,,,0.00,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/19/2023,,0.00,,,0.02,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/19/2023,,62.50,67.00,58.00,0.20,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/20/2023,,0.00,,,0.32,,,bridgeview
9/20/2023,,0.00,,,0.17,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/20/2023,,0.00,,,0.26,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/20/2023,,70.50,80.00,61.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/21/2023,,0.00,,,0.00,0.00,,bridgeview
9/21/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/21/2023,,0.00,,,0.00,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/21/2023,,71.00,76.00,66.00,0.03,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/22/2023,,0.00,,,0.07,,,bridgeview
9/22/2023,,0.00,,,0.03,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/22/2023,,0.00,,,0.04,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/22/2023,,71.50,78.00,65.00,0.01,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/23/2023,,0.00,,,0.00,0.00,,bridgeview
9/23/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/23/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/23/2023,,71.00,78.00,64.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/24/2023,,0.00,,,0.00,0.00,,bridgeview
9/24/2023,,0.00,,,,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/24/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/24/2023,,68.00,77.00,59.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/25/2023,,0.00,,,0.00,0.00,,bridgeview
9/25/2023,,0.00,,,,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/25/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/25/2023,,69.50,76.00,63.00,0.07,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/26/2023,,0.00,,,0.13,,,bridgeview
9/26/2023,,0.00,,,0.09,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/26/2023,,0.00,,,0.12,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/26/2023,,69.00,74.00,64.00,0.55,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/27/2023,,0.00,,,0.17,,,bridgeview
9/27/2023,,0.00,,,1.87,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/27/2023,,0.00,,,0.50,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/27/2023,,66.50,70.00,63.00,0.01,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/28/2023,,0.00,,,0.01,,,bridgeview
9/28/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/28/2023,,0.00,,,0.01,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/28/2023,,65.50,70.00,61.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/29/2023,,0.00,,,0.00,0.00,,bridgeview
9/29/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/29/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/29/2023,,66.50,76.00,57.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/30/2023,,0.00,,,0.00,0.00,,bridgeview
9/30/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/30/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
9/30/2023,,71.00,83.00,59.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/1/2023,,0.00,,,0.00,0.00,,bridgeview
10/1/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/1/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/1/2023,,74.00,85.00,63.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/2/2023,,0.00,,,0.00,0.00,,bridgeview
10/2/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/2/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/2/2023,,74.00,85.00,63.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/3/2023,,0.00,,,0.00,0.00,,bridgeview
10/3/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/3/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/3/2023,,76.00,87.00,65.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/4/2023,,0.00,,,0.00,0.00,,bridgeview
10/4/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/4/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/4/2023,,77.00,85.00,69.00,0.01,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/5/2023,,0.00,,,0.58,,,bridgeview
10/5/2023,,0.00,,,0.62,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/5/2023,,0.00,,,0.74,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/5/2023,,65.50,71.00,60.00,0.41,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/6/2023,,0.00,,,0.01,,,bridgeview
10/6/2023,,0.00,,,0.10,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/6/2023,,0.00,,,0.01,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/6/2023,,53.00,61.00,45.00,0.03,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/7/2023,,0.00,,,0.04,,,bridgeview
10/7/2023,,0.00,,,0.05,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/7/2023,,0.00,,,0.05,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/7/2023,,52.00,59.00,45.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/8/2023,,0.00,,,0.00,0.00,,bridgeview
10/8/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/8/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/8/2023,,50.50,56.00,45.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/9/2023,,0.00,,,0.00,0.00,,bridgeview
10/9/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/9/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/9/2023,,51.00,59.00,43.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/10/2023,,0.00,,,0.00,0.00,,bridgeview
10/10/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/10/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/10/2023,,51.50,63.00,40.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/11/2023,,0.00,,,0.00,0.00,,bridgeview
10/11/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/11/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/11/2023,,54.00,67.00,41.00,0.30,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/12/2023,,0.00,,,0.68,,,bridgeview
10/12/2023,,0.00,,,0.40,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/12/2023,,0.00,,,0.24,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/12/2023,,58.00,63.00,53.00,0.38,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/13/2023,,0.00,,,0.16,,,bridgeview
10/13/2023,,0.00,,,0.25,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/13/2023,,0.00,,,0.08,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/13/2023,,56.50,59.00,54.00,0.46,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/14/2023,,0.00,,,0.65,,,bridgeview
10/14/2023,,0.00,,,1.04,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/14/2023,,0.00,,,0.96,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/14/2023,,53.00,56.00,50.00,0.46,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/15/2023,,0.00,,,0.23,,,bridgeview
10/15/2023,,0.00,,,0.21,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/15/2023,,0.00,,,0.45,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/15/2023,,52.50,59.00,46.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/16/2023,,0.00,,,0.00,0.00,,bridgeview
10/16/2023,,0.00,,,0.03,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/16/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/16/2023,,48.50,54.00,43.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/17/2023,,0.00,,,0.00,0.00,,bridgeview
10/17/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/17/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/17/2023,,51.50,63.00,40.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/18/2023,,0.00,,,0.00,0.00,,bridgeview
10/18/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/18/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/18/2023,,56.50,67.00,46.00,0.12,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/19/2023,,0.00,,,0.12,,,bridgeview
10/19/2023,,0.00,,,0.00,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/19/2023,,0.00,,,0.11,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/19/2023,,56.00,58.00,54.00,0.09,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/20/2023,,0.00,,,0.10,,,bridgeview
10/20/2023,,0.00,,,,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/20/2023,,0.00,,,0.09,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/20/2023,,53.50,60.00,47.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/21/2023,,0.00,,,0.00,0.00,,bridgeview
10/21/2023,,0.00,,,,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/21/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/21/2023,,55.00,65.00,45.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/22/2023,,0.00,,,0.00,0.00,,bridgeview
10/22/2023,,0.00,,,0.08,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/22/2023,,0.00,,,0.04,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/22/2023,,50.50,59.00,42.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/23/2023,,0.00,,,0.00,0.00,,bridgeview
10/23/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/23/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/23/2023,,56.00,67.00,45.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/24/2023,,0.00,,,0.00,0.00,,bridgeview
10/24/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/24/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/24/2023,,70.00,82.00,58.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/25/2023,,0.00,,,0.10,,,bridgeview
10/25/2023,,0.00,,,0.10,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/25/2023,,0.00,,,0.04,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/25/2023,,63.50,67.00,60.00,0.11,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/26/2023,,0.00,,,0.12,,,bridgeview
10/26/2023,,0.00,,,0.22,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/26/2023,,0.00,,,0.12,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/26/2023,,68.00,72.00,64.00,0.22,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/27/2023,,0.00,,,0.19,,,bridgeview
10/27/2023,,0.00,,,0.28,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/27/2023,,0.00,,,0.26,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/27/2023,,58.50,71.00,46.00,0.06,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/28/2023,,0.00,,,0.07,,,bridgeview
10/28/2023,,0.00,,,0.13,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/28/2023,,0.00,,,0.10,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/28/2023,,45.00,50.00,40.00,0.06,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/29/2023,,0.00,,,0.08,,,bridgeview
10/29/2023,,0.00,,,0.15,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/29/2023,,0.00,,,0.04,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/29/2023,,44.00,49.00,39.00,0.04,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/30/2023,,0.00,,,0.03,,,bridgeview
10/30/2023,,0.00,,,0.17,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/30/2023,,0.00,,,0.05,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/30/2023,,37.50,44.00,31.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/31/2023,,0.00,,,0.00,0.00,,bridgeview
10/31/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/31/2023,,0.00,,,0.00,0.00,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
10/31/2023,,33.00,37.00,29.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/1/2023,,0.00,,,0.01,0.00,0.00,bridgeview
11/1/2023,,0.00,,,0.30,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
11/1/2023,,0.00,,,0.14,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
11/1/2023,,34.00,41.00,27.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/2/2023,,0.00,,,0.00,0.00,,bridgeview
11/2/2023,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
11/2/2023,,0.00,,,0.00,,,"CHICAGO 6.8 NW, IL US (US1ILCK0323)"
